flight_id,airline,origin,destination,departure_delay,arrival_delay,distance,date
4057,IndiGo,Delhi,Mumbai,-4,-5,1080,2023-03-24
4058,IndiGo,Kolkata,Pune,2,3,1692,2023-12-12
4059,IndiGo,Ahmedabad,Pune,1,4,1420,2023-05-07
4060,IndiGo,Chennai,Hyderabad,8,10,1156,2023-11-07
4061,IndiGo,Kolkata,Bangalore,19,16,1979,2023-08-15
4062,IndiGo,Pune,Bangalore,13,14,631,2023-01-11
4063,IndiGo,Bangalore,Pune,7,13,1837,2023-12-05
4064,IndiGo,Hyderabad,Chennai,17,15,1877,2023-07-13
4065,IndiGo,Kolkata,Ahmedabad,8,11,1592,2023-07-28
4066,IndiGo,Delhi,Hyderabad,7,11,1296,2023-05-29
4067,IndiGo,Hyderabad,Mumbai,12,23,1520,2023-10-11
4068,IndiGo,Chennai,Bangalore,-2,-1,1036,2023-10-02
4069,IndiGo,Mumbai,Kolkata,2,7,1969,2023-12-03
4070,IndiGo,Chennai,Mumbai,-2,1,520,2023-04-04
4071,IndiGo,Pune,Mumbai,4,3,1698,2023-11-22
4072,IndiGo,Delhi,Chennai,-1,-1,1212,2023-10-09
4073,IndiGo,Pune,Kolkata,18,19,1443,2023-11-14
4074,IndiGo,Delhi,Bangalore,15,25,1800,2023-12-21
4075,IndiGo,Bangalore,Delhi,12,12,1252,2023-10-16
4076,IndiGo,Hyderabad,Delhi,13,13,1199,2023-01-12
4077,IndiGo,Delhi,Hyderabad,5,0,1056,2023-02-21
4078,IndiGo,Pune,Hyderabad,17,17,764,2023-02-15
4079,IndiGo,Mumbai,Bangalore,11,8,1623,2023-02-17
4080,IndiGo,Mumbai,Chennai,13,12,915,2023-04-18
4081,IndiGo,Ahmedabad,Kolkata,8,14,1488,2023-12-28
4082,IndiGo,Kolkata,Pune,16,17,1274,2023-04-17
4083,IndiGo,Ahmedabad,Bangalore,-4,12,1419,2023-11-07
4084,IndiGo,Mumbai,Pune,23,28,843,2023-06-29
4085,IndiGo,Delhi,Pune,3,4,1620,2023-06-13
4086,IndiGo,Kolkata,Mumbai,5,13,494,2023-12-05
4087,IndiGo,Delhi,Mumbai,12,11,1888,2023-07-26
4088,IndiGo,Delhi,Bangalore,6,13,525,2023-09-14
4089,IndiGo,Mumbai,Kolkata,22,31,1475,2023-11-24
4090,IndiGo,Bangalore,Delhi,16,16,1769,2023-02-21
4091,IndiGo,Pune,Bangalore,-5,-5,1018,2023-01-15
4092,IndiGo,Chennai,Mumbai,9,11,593,2023-09-23
4093,IndiGo,Delhi,Hyderabad,10,6,1063,2023-01-04
4094,IndiGo,Ahmedabad,Bangalore,14,19,1407,2023-01-15
4095,IndiGo,Chennai,Mumbai,15,21,733,2023-09-28
4096,IndiGo,Bangalore,Mumbai,14,14,1297,2023-10-29
4097,IndiGo,Ahmedabad,Kolkata,9,11,1121,2023-01-03
4098,IndiGo,Hyderabad,Mumbai,10,16,1401,2023-12-23
4099,IndiGo,Chennai,Bangalore,15,27,854,2023-06-08
4100,IndiGo,Ahmedabad,Bangalore,27,29,1732,2023-01-09
4101,IndiGo,Ahmedabad,Bangalore,-5,-5,443,2023-12-17
4102,IndiGo,Pune,Ahmedabad,5,3,1899,2023-08-22
4103,IndiGo,Ahmedabad,Chennai,6,6,606,2023-05-09
4104,IndiGo,Mumbai,Chennai,14,9,1505,2023-06-13
4105,IndiGo,Ahmedabad,Delhi,1,4,1649,2023-04-12
4106,IndiGo,Chennai,Delhi,14,19,742,2023-03-27
4107,IndiGo,Hyderabad,Bangalore,3,1,1440,2023-02-07
4108,IndiGo,Chennai,Delhi,5,8,1411,2023-10-12
4109,IndiGo,Delhi,Bangalore,21,13,1368,2023-08-15
4110,IndiGo,Ahmedabad,Kolkata,8,4,1956,2023-12-03
4111,IndiGo,Delhi,Hyderabad,-3,3,439,2023-05-11
4112,IndiGo,Bangalore,Delhi,14,18,523,2023-10-11
4113,IndiGo,Pune,Ahmedabad,17,17,941,2023-02-10
4114,IndiGo,Chennai,Bangalore,6,18,1350,2023-12-10
4115,IndiGo,Bangalore,Pune,8,13,1978,2023-04-10
4116,IndiGo,Ahmedabad,Mumbai,10,3,455,2023-11-27
4117,IndiGo,Chennai,Bangalore,-5,-5,450,2023-11-27
4118,IndiGo,Pune,Mumbai,18,23,1316,2023-09-08
4119,IndiGo,Kolkata,Pune,17,15,1867,2023-02-21
4120,IndiGo,Bangalore,Delhi,22,20,691,2023-04-10
4121,IndiGo,Hyderabad,Chennai,11,12,1367,2023-12-13
4122,IndiGo,Pune,Kolkata,8,16,1748,2023-12-27
4123,IndiGo,Ahmedabad,Chennai,4,0,1830,2023-06-28
4124,IndiGo,Delhi,Bangalore,10,10,1494,2023-11-25
4125,IndiGo,Hyderabad,Bangalore,37,42,630,2023-01-07
4126,IndiGo,Mumbai,Chennai,6,3,904,2023-07-05
4127,IndiGo,Ahmedabad,Pune,-5,-5,839,2023-03-16
4128,IndiGo,Delhi,Chennai,10,19,525,2023-11-05
4129,IndiGo,Hyderabad,Bangalore,18,21,583,2023-08-22
4130,IndiGo,Kolkata,Bangalore,7,10,1886,2023-06-06
4131,IndiGo,Bangalore,Hyderabad,5,15,684,2023-02-27
4132,IndiGo,Bangalore,Hyderabad,8,9,1509,2023-11-17
4133,IndiGo,Chennai,Hyderabad,-5,-5,1218,2023-10-11
4134,IndiGo,Chennai,Hyderabad,16,13,1635,2023-11-02
4135,IndiGo,Bangalore,Hyderabad,3,8,1103,2023-12-17
4136,IndiGo,Chennai,Delhi,-1,6,1899,2023-08-18
4137,IndiGo,Kolkata,Mumbai,5,5,1059,2023-06-10
4138,IndiGo,Ahmedabad,Pune,1,4,1702,2023-03-07
4139,IndiGo,Hyderabad,Chennai,29,34,573,2023-05-04
4140,IndiGo,Pune,Mumbai,3,10,1936,2023-09-19
4141,IndiGo,Pune,Bangalore,7,15,687,2023-10-12
4142,IndiGo,Mumbai,Ahmedabad,16,4,1059,2023-12-30
4143,IndiGo,Delhi,Bangalore,1,7,1010,2023-01-16
4144,IndiGo,Bangalore,Hyderabad,11,8,903,2023-04-01
4145,IndiGo,Ahmedabad,Hyderabad,4,-3,1107,2023-10-04
4146,IndiGo,Ahmedabad,Delhi,9,22,1110,2023-09-17
4147,IndiGo,Mumbai,Pune,16,28,1651,2023-12-23
4148,IndiGo,Chennai,Kolkata,17,24,840,2023-03-05
4149,IndiGo,Delhi,Kolkata,25,28,925,2023-12-14
4150,IndiGo,Chennai,Bangalore,8,15,1472,2023-07-19
4151,IndiGo,Bangalore,Hyderabad,21,21,881,2023-06-15
4152,IndiGo,Ahmedabad,Bangalore,4,6,561,2023-02-04
4153,IndiGo,Mumbai,Bangalore,16,21,1447,2023-06-25
4154,IndiGo,Mumbai,Hyderabad,-1,10,1120,2023-01-04
4155,IndiGo,Bangalore,Pune,4,4,1237,2023-11-13
4156,IndiGo,Mumbai,Chennai,2,17,674,2023-04-02
4157,IndiGo,Pune,Ahmedabad,11,9,1148,2023-05-20
4158,IndiGo,Pune,Delhi,16,21,1064,2023-12-24
4159,IndiGo,Bangalore,Mumbai,8,14,589,2023-07-11
4160,IndiGo,Bangalore,Delhi,3,3,686,2023-06-13
4161,IndiGo,Chennai,Mumbai,-5,-5,1825,2023-04-23
4162,IndiGo,Hyderabad,Kolkata,24,34,1492,2023-11-07
4163,IndiGo,Chennai,Pune,10,20,1167,2023-09-12
4164,IndiGo,Pune,Mumbai,8,8,1734,2023-04-12
4165,IndiGo,Pune,Bangalore,10,11,1380,2023-11-24
4166,IndiGo,Pune,Ahmedabad,8,15,1772,2023-11-07
4167,IndiGo,Ahmedabad,Pune,11,16,555,2023-07-21
4168,IndiGo,Ahmedabad,Chennai,18,21,1965,2023-02-22
4169,IndiGo,Chennai,Ahmedabad,2,-2,1746,2023-05-18
4170,IndiGo,Pune,Delhi,11,12,1752,2023-04-24
4171,IndiGo,Pune,Bangalore,10,11,600,2023-05-11
4172,IndiGo,Pune,Bangalore,30,26,882,2023-09-28
4173,IndiGo,Kolkata,Ahmedabad,-5,-2,1631,2023-03-03
4174,IndiGo,Hyderabad,Mumbai,6,9,646,2023-03-13
4175,IndiGo,Bangalore,Mumbai,14,22,1507,2023-03-02
4176,IndiGo,Hyderabad,Delhi,-2,-2,1474,2023-04-06
4177,IndiGo,Bangalore,Pune,13,18,1742,2023-03-15
4178,IndiGo,Mumbai,Pune,27,33,1508,2023-02-28
4179,IndiGo,Chennai,Kolkata,9,7,1135,2023-12-05
4180,IndiGo,Pune,Kolkata,5,5,744,2023-03-31
4181,IndiGo,Pune,Delhi,15,18,714,2023-04-17
4182,IndiGo,Kolkata,Chennai,0,0,1591,2023-12-24
4183,IndiGo,Delhi,Bangalore,17,20,1349,2023-08-03
4184,IndiGo,Pune,Mumbai,14,17,1131,2023-08-05
4185,IndiGo,Hyderabad,Delhi,23,26,1940,2023-12-02
4186,IndiGo,Hyderabad,Delhi,6,4,1723,2023-03-02
4187,IndiGo,Kolkata,Hyderabad,11,1,692,2023-03-19
4188,IndiGo,Bangalore,Chennai,8,8,1012,2023-03-26
4189,IndiGo,Chennai,Ahmedabad,0,-2,572,2023-03-13
4190,IndiGo,Hyderabad,Kolkata,16,19,409,2023-03-12
4191,IndiGo,Ahmedabad,Chennai,10,13,412,2023-04-04
4192,IndiGo,Delhi,Mumbai,10,18,983,2023-01-01
4193,IndiGo,Delhi,Chennai,10,5,1593,2023-12-06
4194,IndiGo,Delhi,Hyderabad,23,26,1745,2023-10-12
4195,IndiGo,Bangalore,Kolkata,5,1,615,2023-10-14
4196,IndiGo,Mumbai,Pune,13,14,1653,2023-01-27
4197,IndiGo,Mumbai,Hyderabad,22,22,1972,2023-10-12
4198,IndiGo,Kolkata,Ahmedabad,3,9,674,2023-02-20
4199,IndiGo,Pune,Mumbai,17,19,1825,2023-07-08
4200,IndiGo,Pune,Bangalore,15,16,1237,2023-02-28
4201,IndiGo,Kolkata,Ahmedabad,11,18,971,2023-07-14
4202,IndiGo,Bangalore,Ahmedabad,15,16,885,2023-11-23
4203,IndiGo,Hyderabad,Bangalore,20,11,868,2023-05-15
4204,IndiGo,Kolkata,Chennai,26,20,855,2023-07-05
4205,IndiGo,Hyderabad,Delhi,4,5,640,2023-09-26
4206,IndiGo,Mumbai,Ahmedabad,8,15,1911,2023-09-10
4207,IndiGo,Bangalore,Chennai,1,4,1389,2023-11-21
4208,IndiGo,Kolkata,Bangalore,5,8,1761,2023-01-03
4209,IndiGo,Chennai,Bangalore,9,11,1904,2023-10-21
4210,IndiGo,Bangalore,Pune,5,5,876,2023-07-20
4211,IndiGo,Hyderabad,Bangalore,12,18,579,2023-05-26
4212,IndiGo,Kolkata,Mumbai,5,3,1412,2023-05-06
4213,IndiGo,Mumbai,Chennai,14,15,500,2023-01-05
4214,IndiGo,Kolkata,Chennai,16,14,614,2023-08-15
4215,IndiGo,Pune,Mumbai,-4,-4,1748,2023-12-22
4216,IndiGo,Bangalore,Delhi,3,4,1067,2023-03-11
4217,IndiGo,Mumbai,Hyderabad,4,9,1397,2023-10-05
4218,IndiGo,Hyderabad,Bangalore,7,9,1511,2023-03-06
4219,IndiGo,Delhi,Pune,11,13,1875,2023-12-13
4220,IndiGo,Ahmedabad,Hyderabad,9,13,960,2023-11-15
4221,IndiGo,Bangalore,Pune,3,11,1457,2023-09-30
4222,IndiGo,Kolkata,Delhi,8,4,751,2023-06-11
4223,IndiGo,Bangalore,Kolkata,11,9,1569,2023-06-30
4224,IndiGo,Mumbai,Chennai,15,28,1991,2023-04-19
4225,IndiGo,Bangalore,Chennai,3,6,1923,2023-03-12
4226,IndiGo,Kolkata,Chennai,-4,0,689,2023-09-05
4227,IndiGo,Bangalore,Delhi,2,1,1718,2023-02-15
4228,IndiGo,Delhi,Pune,1,6,1579,2023-10-08
4229,IndiGo,Hyderabad,Ahmedabad,18,20,1337,2023-06-12
4230,IndiGo,Delhi,Pune,3,12,928,2023-08-22
4231,IndiGo,Bangalore,Pune,3,-5,1539,2023-12-22
4232,IndiGo,Kolkata,Delhi,13,10,1469,2023-04-30
4233,IndiGo,Kolkata,Hyderabad,17,17,653,2023-04-10
4234,IndiGo,Bangalore,Delhi,14,23,1977,2023-09-06
4235,IndiGo,Hyderabad,Mumbai,0,0,1170,2023-03-04
4236,IndiGo,Chennai,Delhi,9,18,1441,2023-11-27
4237,IndiGo,Mumbai,Delhi,4,4,1051,2023-11-09
4238,IndiGo,Mumbai,Kolkata,13,13,865,2023-01-04
4239,IndiGo,Kolkata,Ahmedabad,11,6,1089,2023-07-15
4240,IndiGo,Chennai,Mumbai,27,23,603,2023-04-23
4241,IndiGo,Delhi,Bangalore,7,8,435,2023-02-17
4242,IndiGo,Pune,Delhi,25,21,1483,2023-10-13
4243,IndiGo,Delhi,Pune,25,30,1894,2023-02-17
4244,IndiGo,Mumbai,Hyderabad,13,11,530,2023-10-12
4245,IndiGo,Ahmedabad,Hyderabad,14,13,1469,2023-06-11
4246,IndiGo,Pune,Delhi,20,18,782,2023-05-30
4247,IndiGo,Hyderabad,Pune,9,9,1908,2023-01-16
4248,IndiGo,Kolkata,Chennai,2,7,1860,2023-03-01
4249,IndiGo,Delhi,Ahmedabad,14,22,1177,2023-10-27
4250,IndiGo,Kolkata,Bangalore,-4,3,1629,2023-10-02
4251,IndiGo,Chennai,Bangalore,30,30,774,2023-07-10
4252,IndiGo,Chennai,Hyderabad,25,25,1218,2023-12-24
4253,IndiGo,Ahmedabad,Delhi,0,0,407,2023-10-20
4254,IndiGo,Mumbai,Ahmedabad,18,16,1546,2023-04-15
4255,IndiGo,Bangalore,Mumbai,5,9,1066,2023-01-17
4256,IndiGo,Pune,Chennai,10,14,1577,2023-04-20
4257,IndiGo,Hyderabad,Kolkata,11,15,664,2023-01-03
4258,IndiGo,Chennai,Bangalore,6,9,1075,2023-05-01
4259,IndiGo,Mumbai,Ahmedabad,2,10,1800,2023-01-30
4260,IndiGo,Chennai,Ahmedabad,4,11,595,2023-09-07
4261,IndiGo,Pune,Mumbai,8,11,1118,2023-02-27
4262,IndiGo,Kolkata,Bangalore,6,3,1855,2023-02-21
4263,IndiGo,Delhi,Pune,-3,-5,716,2023-08-18
4264,IndiGo,Delhi,Hyderabad,7,10,1602,2023-03-15
4265,IndiGo,Bangalore,Kolkata,18,18,1639,2023-06-29
4266,IndiGo,Mumbai,Bangalore,2,-3,1216,2023-03-01
4267,IndiGo,Hyderabad,Mumbai,13,21,929,2023-10-29
4268,IndiGo,Bangalore,Delhi,20,25,912,2023-08-20
4269,IndiGo,Ahmedabad,Delhi,15,25,434,2023-06-13
4270,IndiGo,Bangalore,Ahmedabad,12,17,1007,2023-01-19
4271,IndiGo,Pune,Chennai,7,3,1341,2023-11-13
4272,IndiGo,Kolkata,Ahmedabad,4,5,1504,2023-07-04
4273,IndiGo,Bangalore,Pune,10,21,1743,2023-07-29
4274,IndiGo,Hyderabad,Delhi,10,17,1586,2023-01-25
4275,IndiGo,Pune,Delhi,6,6,1546,2023-12-01
4276,IndiGo,Kolkata,Mumbai,0,-1,1849,2023-04-19
4277,IndiGo,Chennai,Kolkata,14,16,865,2023-02-10
4278,IndiGo,Chennai,Delhi,17,19,682,2023-07-22
4279,IndiGo,Delhi,Hyderabad,7,19,1565,2023-04-26
4280,IndiGo,Chennai,Delhi,9,16,1366,2023-02-04
4281,IndiGo,Ahmedabad,Chennai,6,11,415,2023-01-07
4282,IndiGo,Delhi,Kolkata,17,20,404,2023-01-23
4283,IndiGo,Kolkata,Chennai,-5,-5,883,2023-05-17
4284,IndiGo,Pune,Bangalore,19,23,1522,2023-02-23
4285,IndiGo,Kolkata,Pune,13,7,1520,2023-12-01
4286,IndiGo,Hyderabad,Pune,4,8,1773,2023-01-13
4287,IndiGo,Hyderabad,Chennai,13,21,963,2023-06-29
4288,IndiGo,Delhi,Hyderabad,8,12,693,2023-05-31
4289,IndiGo,Bangalore,Kolkata,10,8,785,2023-01-16
4290,IndiGo,Pune,Mumbai,-5,-4,1309,2023-09-27
4291,IndiGo,Delhi,Chennai,11,10,1417,2023-06-22
4292,IndiGo,Pune,Kolkata,-2,3,1871,2023-07-28
4293,IndiGo,Bangalore,Chennai,7,11,453,2023-07-31
4294,IndiGo,Bangalore,Chennai,24,16,954,2023-01-06
4295,IndiGo,Chennai,Hyderabad,4,4,1306,2023-07-15
4296,IndiGo,Mumbai,Delhi,21,15,724,2023-03-27
4297,IndiGo,Chennai,Bangalore,25,27,1631,2023-04-30
4298,IndiGo,Chennai,Ahmedabad,9,10,517,2023-05-19
4299,IndiGo,Kolkata,Bangalore,6,13,983,2023-09-09
4300,IndiGo,Bangalore,Hyderabad,1,4,1775,2023-10-24
4301,IndiGo,Kolkata,Chennai,6,5,1620,2023-12-23
4302,IndiGo,Mumbai,Pune,30,34,1098,2023-11-17
4303,IndiGo,Mumbai,Bangalore,14,21,1563,2023-02-24
4304,IndiGo,Delhi,Bangalore,-1,9,1707,2023-10-17
4305,IndiGo,Ahmedabad,Chennai,-5,-5,1043,2023-03-05
4306,IndiGo,Kolkata,Mumbai,6,10,461,2023-02-14
4307,IndiGo,Mumbai,Bangalore,11,12,1453,2023-04-06
4308,IndiGo,Kolkata,Chennai,9,7,1452,2023-03-22
4309,IndiGo,Mumbai,Ahmedabad,-1,4,667,2023-06-18
4310,IndiGo,Pune,Hyderabad,15,24,570,2023-08-31
4311,IndiGo,Chennai,Hyderabad,3,8,1535,2023-08-28
4312,IndiGo,Bangalore,Kolkata,7,14,715,2023-08-14
4313,IndiGo,Delhi,Ahmedabad,18,21,1887,2023-01-09
4314,IndiGo,Mumbai,Pune,7,13,1343,2023-12-03
4315,IndiGo,Delhi,Pune,15,14,1556,2023-11-03
4316,IndiGo,Pune,Kolkata,0,0,1329,2023-03-26
4317,IndiGo,Pune,Chennai,22,29,646,2023-08-30
4318,IndiGo,Kolkata,Delhi,1,-2,1734,2023-11-19
4319,IndiGo,Pune,Hyderabad,20,17,1493,2023-10-14
4320,IndiGo,Bangalore,Mumbai,14,13,1401,2023-09-19
4321,IndiGo,Hyderabad,Chennai,22,21,993,2023-01-21
4322,IndiGo,Delhi,Ahmedabad,19,21,928,2023-01-16
4323,IndiGo,Bangalore,Chennai,12,5,1470,2023-07-28
4324,IndiGo,Delhi,Ahmedabad,-5,-5,412,2023-11-04
4325,IndiGo,Pune,Chennai,11,8,1311,2023-02-10
4326,IndiGo,Hyderabad,Chennai,1,5,1321,2023-07-31
4327,IndiGo,Kolkata,Hyderabad,14,15,1351,2023-06-25
4328,IndiGo,Bangalore,Hyderabad,16,13,1986,2023-01-18
4329,IndiGo,Kolkata,Pune,7,17,1205,2023-05-09
4330,IndiGo,Chennai,Kolkata,10,12,748,2023-12-03
4331,IndiGo,Mumbai,Hyderabad,28,24,1462,2023-02-23
4332,IndiGo,Hyderabad,Delhi,16,26,550,2023-06-14
4333,IndiGo,Hyderabad,Mumbai,7,13,863,2023-05-06
4334,IndiGo,Delhi,Pune,2,1,1315,2023-01-12
4335,IndiGo,Mumbai,Hyderabad,13,18,612,2023-08-03
4336,IndiGo,Hyderabad,Bangalore,18,27,806,2023-11-10
4337,IndiGo,Kolkata,Bangalore,9,16,786,2023-03-18
4338,IndiGo,Hyderabad,Kolkata,7,13,1226,2023-05-04
4339,IndiGo,Kolkata,Ahmedabad,11,15,1568,2023-08-26
4340,IndiGo,Kolkata,Pune,13,7,1660,2023-03-06
4341,IndiGo,Mumbai,Chennai,1,3,674,2023-08-14
4342,IndiGo,Delhi,Hyderabad,-3,3,1656,2023-01-23
4343,IndiGo,Mumbai,Chennai,16,19,556,2023-06-06
4344,IndiGo,Kolkata,Ahmedabad,1,9,1657,2023-04-11
4345,IndiGo,Delhi,Ahmedabad,26,28,1137,2023-03-22
4346,IndiGo,Chennai,Ahmedabad,14,17,1021,2023-04-26
4347,IndiGo,Bangalore,Mumbai,14,15,1477,2023-12-06
4348,IndiGo,Hyderabad,Pune,9,15,1341,2023-09-30
4349,IndiGo,Ahmedabad,Delhi,28,23,504,2023-05-01
4350,IndiGo,Mumbai,Pune,9,6,1049,2023-12-20
4351,IndiGo,Pune,Bangalore,22,22,620,2023-11-30
4352,IndiGo,Chennai,Mumbai,-1,4,1613,2023-09-29
4353,IndiGo,Chennai,Mumbai,23,28,504,2023-09-11
4354,IndiGo,Chennai,Pune,11,15,1423,2023-04-12
4355,IndiGo,Hyderabad,Kolkata,21,19,592,2023-04-21
4356,IndiGo,Pune,Ahmedabad,9,9,1878,2023-10-21
4357,IndiGo,Mumbai,Kolkata,0,0,1228,2023-09-23
4358,IndiGo,Delhi,Hyderabad,18,22,713,2023-12-16
4359,IndiGo,Hyderabad,Kolkata,15,17,1392,2023-06-20
4360,IndiGo,Mumbai,Delhi,14,12,1216,2023-08-22
4361,IndiGo,Bangalore,Mumbai,7,9,655,2023-12-17
4362,IndiGo,Bangalore,Delhi,12,15,605,2023-12-21
4363,IndiGo,Mumbai,Bangalore,8,8,566,2023-07-23
4364,IndiGo,Bangalore,Pune,35,41,1054,2023-05-02
4365,IndiGo,Pune,Bangalore,13,13,777,2023-12-07
4366,IndiGo,Bangalore,Pune,6,7,1099,2023-03-29
4367,IndiGo,Chennai,Kolkata,12,5,1771,2023-01-11
4368,IndiGo,Chennai,Pune,-2,-3,512,2023-08-11
4369,IndiGo,Hyderabad,Delhi,11,11,1855,2023-07-30
4370,IndiGo,Kolkata,Hyderabad,21,16,951,2023-06-01
4371,IndiGo,Kolkata,Pune,3,12,1139,2023-04-04
4372,IndiGo,Delhi,Mumbai,11,17,554,2023-06-05
4373,IndiGo,Hyderabad,Mumbai,26,25,1366,2023-10-02
4374,IndiGo,Hyderabad,Delhi,9,9,1368,2023-10-28
4375,IndiGo,Hyderabad,Kolkata,-5,-5,578,2023-03-02
4376,IndiGo,Hyderabad,Delhi,17,21,1437,2023-06-04
4377,IndiGo,Pune,Ahmedabad,14,14,1028,2023-04-06
4378,IndiGo,Hyderabad,Chennai,4,12,1013,2023-04-28
4379,IndiGo,Bangalore,Ahmedabad,6,9,1431,2023-08-01
4380,IndiGo,Bangalore,Ahmedabad,11,20,1304,2023-08-01
4381,IndiGo,Mumbai,Delhi,17,13,859,2023-06-25
4382,IndiGo,Chennai,Hyderabad,0,4,1516,2023-02-13
4383,IndiGo,Ahmedabad,Bangalore,9,9,447,2023-10-07
4384,IndiGo,Kolkata,Delhi,18,20,1344,2023-07-06
4385,IndiGo,Kolkata,Chennai,10,15,1358,2023-07-26
4386,IndiGo,Hyderabad,Ahmedabad,6,15,1117,2023-09-11
4387,IndiGo,Hyderabad,Delhi,3,8,1511,2023-12-01
4388,IndiGo,Chennai,Mumbai,21,17,1180,2023-04-19
4389,IndiGo,Hyderabad,Delhi,7,14,1547,2023-03-11
4390,IndiGo,Delhi,Mumbai,19,20,1986,2023-07-27
4391,IndiGo,Kolkata,Mumbai,4,10,1367,2023-01-29
4392,IndiGo,Ahmedabad,Delhi,19,16,947,2023-08-04
4393,IndiGo,Pune,Ahmedabad,0,3,677,2023-12-16
4394,IndiGo,Chennai,Kolkata,15,15,1544,2023-12-06
4395,IndiGo,Kolkata,Delhi,15,14,1813,2023-01-14
4396,IndiGo,Bangalore,Ahmedabad,-5,-5,1825,2023-08-12
4397,IndiGo,Hyderabad,Kolkata,10,10,1944,2023-03-08
4398,IndiGo,Bangalore,Ahmedabad,0,-5,825,2023-06-04
4399,IndiGo,Delhi,Bangalore,5,11,475,2023-08-17
4400,IndiGo,Hyderabad,Bangalore,20,27,973,2023-08-17
4401,IndiGo,Mumbai,Kolkata,3,0,475,2023-01-31
4402,IndiGo,Mumbai,Chennai,13,18,450,2023-09-17
4403,IndiGo,Pune,Hyderabad,13,5,1029,2023-05-30
4404,IndiGo,Kolkata,Bangalore,3,4,728,2023-01-01
4405,IndiGo,Bangalore,Kolkata,13,18,1267,2023-09-28
4406,IndiGo,Chennai,Kolkata,11,14,1043,2023-04-12
4407,IndiGo,Hyderabad,Bangalore,10,15,1350,2023-12-28
4408,IndiGo,Pune,Mumbai,12,14,1971,2023-10-02
4409,IndiGo,Bangalore,Ahmedabad,7,9,1416,2023-09-03
4410,IndiGo,Pune,Kolkata,13,16,1646,2023-01-17
4411,IndiGo,Ahmedabad,Chennai,13,21,533,2023-06-11
4412,IndiGo,Chennai,Mumbai,12,11,630,2023-06-23
4413,IndiGo,Hyderabad,Mumbai,17,13,1874,2023-05-30
4414,IndiGo,Delhi,Hyderabad,1,4,552,2023-07-15
4415,IndiGo,Kolkata,Bangalore,14,10,1040,2023-06-29
4416,IndiGo,Hyderabad,Kolkata,6,5,1095,2023-02-14
4417,IndiGo,Mumbai,Hyderabad,6,12,1646,2023-04-17
4418,IndiGo,Ahmedabad,Delhi,15,16,864,2023-06-26
4419,IndiGo,Kolkata,Mumbai,5,1,848,2023-08-03
4420,IndiGo,Kolkata,Ahmedabad,21,25,1976,2023-08-22
4421,IndiGo,Delhi,Chennai,4,9,1452,2023-08-15
4422,IndiGo,Ahmedabad,Delhi,9,9,1639,2023-04-27
4423,IndiGo,Mumbai,Chennai,13,12,980,2023-12-21
4424,IndiGo,Pune,Chennai,7,9,1648,2023-01-03
4425,IndiGo,Hyderabad,Chennai,6,11,1165,2023-07-07
4426,IndiGo,Kolkata,Pune,24,23,1812,2023-09-17
4427,IndiGo,Chennai,Hyderabad,-3,-5,1605,2023-10-16
4428,IndiGo,Chennai,Bangalore,8,7,1114,2023-11-28
4429,IndiGo,Bangalore,Ahmedabad,11,13,610,2023-10-15
4430,IndiGo,Chennai,Mumbai,-2,-5,1122,2023-10-21
4431,IndiGo,Mumbai,Pune,12,14,1537,2023-09-24
4432,IndiGo,Bangalore,Delhi,6,0,828,2023-09-19
4433,IndiGo,Mumbai,Delhi,13,21,838,2023-12-25
4434,IndiGo,Delhi,Kolkata,12,10,525,2023-04-18
4435,IndiGo,Kolkata,Mumbai,10,6,888,2023-09-03
4436,IndiGo,Hyderabad,Kolkata,18,20,1002,2023-03-31
4437,IndiGo,Chennai,Kolkata,-4,-4,1878,2023-08-14
4438,IndiGo,Ahmedabad,Bangalore,13,13,400,2023-04-16
4439,IndiGo,Hyderabad,Mumbai,7,3,1305,2023-01-31
4440,IndiGo,Mumbai,Kolkata,14,13,1416,2023-01-22
4441,IndiGo,Mumbai,Ahmedabad,-5,-5,885,2023-12-13
4442,IndiGo,Hyderabad,Bangalore,17,17,1545,2023-06-28
4443,IndiGo,Delhi,Mumbai,23,27,901,2023-05-24
4444,IndiGo,Mumbai,Hyderabad,12,13,603,2023-01-05
4445,IndiGo,Pune,Bangalore,9,9,873,2023-11-22
4446,IndiGo,Mumbai,Delhi,7,11,1727,2023-02-09
4447,IndiGo,Bangalore,Chennai,2,-1,830,2023-08-27
4448,IndiGo,Delhi,Ahmedabad,1,13,949,2023-09-19
4449,IndiGo,Bangalore,Kolkata,14,17,1833,2023-09-15
4450,IndiGo,Hyderabad,Bangalore,1,6,1110,2023-02-24
4451,IndiGo,Mumbai,Delhi,9,12,1361,2023-07-31
4452,IndiGo,Ahmedabad,Delhi,2,4,1301,2023-02-26
4453,IndiGo,Delhi,Mumbai,6,5,1983,2023-01-07
4454,IndiGo,Kolkata,Delhi,15,10,849,2023-01-01
4455,IndiGo,Mumbai,Delhi,14,19,1939,2023-09-10
4456,IndiGo,Bangalore,Mumbai,2,0,1603,2023-02-11
4457,IndiGo,Ahmedabad,Kolkata,8,11,674,2023-01-03
4458,IndiGo,Hyderabad,Ahmedabad,8,12,781,2023-01-31
4459,IndiGo,Hyderabad,Ahmedabad,24,24,984,2023-05-21
4460,IndiGo,Delhi,Mumbai,-3,3,1971,2023-06-01
4461,IndiGo,Hyderabad,Ahmedabad,23,26,712,2023-09-25
